task_id,device_id,arrival_time,deadline,data_size,cpu_cycles,priority,location_x,location_y,raw_location_x,raw_location_y,server_id,server_cpu_utilization,server_mem_utilization,execution_time_s,alibaba_duration_s,difficulty_score,reference_best_case_delay_s,deadline_window_proxy_s,edge_execution_anchor_s,target_edge_service_s,task_name,job_name,task_type_raw,service_class,field_source_arrival_time,field_source_location,field_source_execution_time,field_source_server_context,field_source_workload,field_proxy_deadline,field_proxy_data_size,field_proxy_cpu_cycles,field_proxy_priority,fusion_mode,decision_balance,service_class_mode,arrival_rank,mobility_rank,server_load_score,size_bits,cpu_norm_hint,size_norm_hint
4895,1,681834.0,681834.5769434556,1755,1410180406,3,603.6274411513807,649.9117297625246,41.89778328,12.46933121,23,60.0,90.0,0.412524938583374,1.0,0.567365,0.7200948391875,0.5769434555975739,0.412524938583374,0.705090203307569,M3,j_99572,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9791958391678336,0.8666666666666667,0.705,14376960.0,0.7273742375679789,0.8186216105391367
4896,1,682029.0,682029.7805224279,2662,1294272332,3,394.3262941434833,713.8249961520398,41.85640102,12.49266778,24,50.0,89.0,0.4092140197753906,105.0,0.46513,0.854673933375,0.7805224278862576,0.4092140197753906,0.6471361660480499,J4_1_2_3,j_80840,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9793958791758351,0.9703703703703703,0.6365,21807104.0,0.709862789559207,0.9139281341455565
4897,1,682165.0,682165.4842740354,646,830171567,1,603.6274411513807,649.9117297625246,41.89778328,12.46933121,17,54.0,85.0,0.3231220245361328,2.0,0.53461,0.35255647321875,0.48427403542375647,0.3231220245361328,0.4150857839393616,M7_6,j_6223,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9795959191838368,0.8641975308641975,0.6485,5292032.0,0.6191967647227886,0.5899858570091443
4898,1,682204.0,682204.12,70,40000000,0,640.0926085359589,686.9211425157623,41.90499304,12.48284441,4,50.0,87.0,0.1089110374450683,2.0,0.218065,0.0241524,0.12,0.1089110374450683,0.03227281812107561,R7_1,j_89959,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9797959591918384,0.8,0.6295000000000001,573440.0,0.0,0.081595430831111
4899,1,682279.0,682279.12,106,40000000,0,615.1696324566383,616.9302388509155,41.90006536,12.45728872,8,43.0,92.0,0.1244261264801025,2.0,0.245425,0.03078792,0.12,0.1244261264801025,0.038061796557605256,R2_1,j_135526,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9799959991998399,0.8049382716049382,0.6014999999999999,868352.0,0.0,0.1765209241245683
4900,1,682346.0,682350.5603802782,3597,5490787739,0,288.9409306440713,657.6392782746389,41.83556461,12.47215276,9,55.0,87.0,0.9469902515411376,206.0,0.76267,2.2072830915937502,4.560380278166064,0.9469902515411376,2.74539386950612,R2_1,j_155698,1,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9801960392078416,0.8765432098765432,0.662,29466624.0,1.0,0.9827922553294313
4901,1,682358.0,682358.7480522017,2893,1620725516,3,394.3262941434833,713.8249961520398,41.85640102,12.49266778,21,55.0,93.0,0.4381020069122314,3.0,0.6797700000000001,0.9890668113750001,0.7480522016518905,0.4381020069122314,0.8103627584606409,J11_3_5_6_7_10,j_104016,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9803960792158432,0.9703703703703703,0.6829999999999999,23699456.0,0.75578575186052,0.9329653117952851
4902,1,682390.0,682390.5719388955,2271,1184020911,3,603.9238759093391,647.417267078953,41.89784189,12.46842041,21,52.0,88.0,0.4004738330841064,10.0,0.38261999999999996,0.75159660121875,0.5719388954757322,0.4004738330841064,0.5920104556024074,M4,j_106706,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9805961192238448,0.9160493827160494,0.6459999999999999,18604032.0,0.6916850492078793,0.8775867275824463
4903,1,682400.0,682400.5746103881,1755,1502961278,3,297.5960062203494,659.9403023335508,41.83727586,12.47299293,19,52.0,98.0,0.4128801822662353,24.0,0.6560750000000001,0.7461894594374999,0.5746103881529441,0.4128801822662353,0.7514806392416358,M2,j_87478,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9807961592318464,0.8790123456790123,0.6809999999999999,14376960.0,0.7403838811040628,0.8186216105391367
4904,1,682553.0,682556.4351231839,3878,5394952535,0,600.788374052358,659.3413081158026,41.89722195,12.47277422,17,56.0,95.0,0.9216248989105223,148.0,0.7773000000000001,2.23212336046875,3.4351231838534226,0.9216248989105223,2.6974762678742406,J8_6_7,j_166780,1,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9809961992398479,1.0,0.6965,31768576.0,1.0,1.0
4905,1,682567.0,682567.7127602053,2271,1221968720,3,616.4154069870726,659.2430140164261,41.90031167,12.47273833,27,44.0,93.0,0.3952512741088867,123.0,0.43665,0.7622694225,0.7127602053124462,0.3952512741088867,0.6109843601584435,M1,j_91883,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9811962392478496,0.9580246913580247,0.6114999999999999,18604032.0,0.6981260094226472,0.8775867275824463
4906,1,682570.0,682570.5349347098,1755,1485162689,3,562.5744894257008,743.0059096965053,41.88966644,12.50332257,12,55.0,87.0,0.4211719036102295,5.0,0.6105050000000001,0.74118360628125,0.5349347097664295,0.4211719036102295,0.7425813448771834,M5,j_66365,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9813962792558512,0.9012345679012346,0.662,14376960.0,0.7379516001122174,0.8186216105391367
4907,1,682598.0,682598.12,33,40000000,0,530.0292304261527,649.5800933040764,41.88323171,12.46921012,17,49.0,84.0,0.1021819114685058,48.0,0.12494999999999999,0.017332559999999997,0.12,0.1021819114685058,0.026948690966367705,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,j_134129,6,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9815963192638528,0.7358024691358025,0.6125,270336.0,0.0,0.0
4908,1,682608.0,682608.7753256458,2271,1482976382,3,562.5744894257008,743.0059096965053,41.88966644,12.50332257,26,47.0,96.0,0.4146358966827392,3.0,0.63063,0.8356778274375001,0.7753256458507962,0.4146358966827392,0.741488191089034,R9_8,j_66365,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9817963592718544,0.8987654320987655,0.6415,18604032.0,0.7376508203414639,0.8775867275824463
4909,1,682814.0,682814.5163966996,1755,1418836491,3,603.6274411513807,649.9117297625246,41.89778328,12.46933121,27,52.0,90.0,0.4108431339263916,2.0,0.5813900000000001,0.7225293630937499,0.5163966995577212,0.4108431339263916,0.7094182459682227,M1,j_116973,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9819963992798559,0.8691358024691358,0.653,14376960.0,0.7286236590600887,0.8186216105391367
4910,1,682935.0,682935.12,33,40000000,0,541.150616888204,654.7134334903951,41.88543059,12.47108445,16,40.0,95.0,0.1073198318481445,340.0,0.15255000000000002,0.017332559999999997,0.12,0.1073198318481445,0.029340437128543843,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,j_46142,6,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9821964392878576,0.7407407407407407,0.5925,270336.0,0.0,0.0
4911,1,683005.0,683005.12,70,40000000,0,613.6194319224466,634.718458202228,41.89975886,12.46378371,25,43.0,90.0,0.1088371276855468,1.0,0.20404,0.0241524,0.12,0.1088371276855468,0.03171666272735594,R8_1,j_3013,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9823964792958592,0.8098765432098766,0.5944999999999999,573440.0,0.0,0.081595430831111
4912,1,683044.0,683044.5905072816,1755,1125248707,3,597.3811192599468,685.2627958979217,41.89654828,12.4822389,18,47.0,93.0,0.3814499378204345,44.0,0.37997000000000003,0.63995779884375,0.5905072816205281,0.3814499378204345,0.5626243539124727,J4_2_3,j_58727,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9825965193038608,0.8864197530864197,0.6309999999999999,14376960.0,0.6812903296601539,0.8186216105391367
4913,1,683058.0,683058.8034988834,2271,1498463418,3,297.5960062203494,659.9403023335508,41.83727586,12.47299293,5,53.0,94.0,0.4262189865112304,1.0,0.606285,0.8400335563125001,0.8034988833361845,0.4262189865112304,0.749231709307432,R2_1,j_150109,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9827965593118624,0.8790123456790123,0.6735,18604032.0,0.739771952924774,0.8775867275824463
4914,1,683163.0,683163.12,70,40000000,0,594.112345676786,670.5912307458296,41.89590199,12.47688189,30,46.0,90.0,0.1136519908905029,3.0,0.228385,0.0241524,0.12,0.1136519908905029,0.034088181474745266,M3,j_166905,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9829965993198639,0.8345679012345679,0.614,573440.0,0.0,0.081595430831111
4915,1,683461.0,683461.4818242746,1088,1361525016,3,782.7055447332151,766.1816535574371,41.93318995,12.5117847,29,49.0,92.0,0.391495943069458,12.0,0.5911,0.58346907075,0.4818242746257829,0.391495943069458,0.6807625080049038,M1,j_44111,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9831966393278656,0.8271604938271605,0.6405,8912896.0,0.7202053767560135,0.7092415845608687
4916,1,683630.0,683630.8237637475,2271,1521580330,3,60.965810056068555,50.97551895395365,41.7904902,12.25064239,21,48.0,93.0,0.4199128150939941,5.0,0.649425,0.8465351878125,0.8237637474147397,0.4199128150939941,0.7607901650220156,R11_10,j_84230,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9833966793358672,0.8567901234567902,0.6375,18604032.0,0.7428976487575539,0.8775867275824463
4917,1,684052.0,684052.8021905684,2271,1615881142,3,603.9238759093391,647.417267078953,41.89784189,12.46842041,14,56.0,92.0,0.4349100589752197,17.0,0.686175,0.8730572911875001,0.802190568458863,0.4349100589752197,0.8079405711218715,R2_1,j_133600,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9835967193438687,0.9160493827160494,0.6859999999999999,18604032.0,0.7551745710477291,0.8775867275824463
4918,1,684104.0,684104.12,106,40000000,0,782.7055447332151,766.1816535574371,41.93318995,12.5117847,19,46.0,88.0,0.1146290302276611,6.0,0.280705,0.03078792,0.12,0.1146290302276611,0.03648031632560491,M4,j_77676,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9837967593518704,0.8320987654320988,0.607,868352.0,0.0,0.1765209241245683
4919,1,684160.0,684165.3057649627,4039,9500000000,0,600.788374052358,659.3413081158026,41.89722195,12.47277422,17,94.0,96.0,20.78938698768616,89.0,0.959785,3.32349952,5.305764962649044,1.5,4.910387249999999,task_NDYyMTAyMjgzMDU4NDQ4ODgxMA==,j_3674,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9839967993598719,1.0,0.9469999999999998,33087488.0,1.0,1.0
4920,1,684161.0,684166.2686237447,4039,9500000000,0,583.6223687895994,667.6821197856957,41.89382795,12.47581969,17,94.0,96.0,20.78938698768616,88.0,0.959575,3.32349952,5.268623744728566,1.5,4.909788749999999,task_Nzk1OTE0MjA2ODg0Nzg2MzE1Mg==,j_3674,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9841968393678736,0.9728395061728395,0.9469999999999998,33087488.0,1.0,1.0
4921,1,684169.0,684173.6899401409,4039,6978741752,0,600.788374052358,659.3413081158026,41.89722195,12.47277422,17,94.0,96.0,1.0668160915374756,80.0,0.9583299999999999,2.70723959775,4.689940140947818,1.0668160915374756,3.489370876235246,task_Nzk1OTE0MjA2ODg0Nzg2MzE2Ng==,j_3674,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9843968793758752,1.0,0.9469999999999998,33087488.0,1.0,1.0
4922,1,684192.0,684197.0174740033,4039,7417125057,0,758.3349255881411,683.9138196190515,41.92837148,12.48174635,19,62.0,91.0,1.1313362121582031,104.0,0.9621249999999999,2.83053490228125,5.017474003261566,1.1313362121582031,3.708562528562546,task_NzI1OTI4NjUwMTQwODY3MDQ2OQ==,j_149713,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9845969193838767,0.9901234567901235,0.7215,33087488.0,1.0,1.0
4923,1,684222.0,684229.5531516267,4039,9500000000,0,722.7227984061603,682.896205922623,41.92133038,12.48137479,17,94.0,96.0,20.78938698768616,74.0,0.95695,3.32349952,7.553151626677604,1.5,4.9023075,task_NzI1OTI4NjUwMTQxMDY3MDQ2NA==,j_149713,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9847969593918784,0.9382716049382716,0.9469999999999998,33087488.0,1.0,1.0
4924,1,684398.0,684398.439760685,646,655187298,0,538.2709360524925,653.5038874873508,41.88486123,12.47064281,27,49.0,90.0,0.306452989578247,23.0,0.31898499999999996,0.3033421475625,0.4397606850030976,0.306452989578247,0.3275936490643024,R2_4,j_9940,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.98499699939988,0.7753086419753087,0.6335,5292032.0,0.570867461723304,0.5899858570091443
4925,1,684424.0,684424.12,49,40000000,0,660.5585937025775,755.5737784536637,41.9090395,12.50791146,21,44.0,91.0,0.1092700958251953,9.0,0.10851999999999999,0.02028168,0.12,0.1092700958251953,0.028189717861175533,task_ODk2MzU0ODg1MTY5MTExNTUwMg==,j_55497,6,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9851970394078816,0.8197530864197531,0.6045,401408.0,0.0,0.0
4926,1,684602.0,684602.8574310833,2271,1514211861,3,616.4154069870726,659.2430140164261,41.90031167,12.47273833,24,52.0,94.0,0.412492036819458,9.0,0.668355,0.84446280590625,0.8574310833901484,0.412492036819458,0.7571059309050441,R8_7,j_101171,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9853970794158832,0.9604938271604938,0.667,18604032.0,0.7419065253797393,0.8775867275824463
4927,1,684606.0,684606.12,106,40000000,0,594.112345676786,670.5912307458296,41.89590199,12.47688189,2,48.0,91.0,0.1171081066131591,2.0,0.245425,0.03078792,0.12,0.1171081066131591,0.0358232234278321,M1,j_23439,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9855971194238847,0.837037037037037,0.6305,868352.0,0.0,0.1765209241245683
4928,1,684610.0,684610.3759508049,646,664617494,1,288.9409306440713,657.6392782746389,41.83556461,12.47215276,26,45.0,94.0,0.3057160377502441,52.0,0.336985,0.30599439018749996,0.3759508049566531,0.3057160377502441,0.33230874729394905,R3_2,j_119217,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9857971594318864,0.8765432098765432,0.6214999999999999,5292032.0,0.57378515782339,0.5899858570091443
4929,1,684679.0,684679.2063457181,395,254564177,0,782.7055447332151,766.1816535574371,41.93318995,12.5117847,2,45.0,94.0,0.1192438602447509,80.0,0.31740999999999997,0.14440257478125001,0.20634571808813734,0.1192438602447509,0.12728208886384954,R1_7,j_165976,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.985997199439888,0.8320987654320988,0.6214999999999999,3235840.0,0.3778517660301525,0.4774520543285887
4930,1,684709.0,684709.6986722528,1755,1510965695,3,562.5744894257008,743.0059096965053,41.88966644,12.50332257,5,49.0,91.0,0.4239492416381836,8.0,0.62561,0.74844070171875,0.6986722528576298,0.4239492416381836,0.7554828479647636,M2,j_60583,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9861972394478896,0.9012345679012346,0.637,14376960.0,0.7414683563603525,0.8186216105391367
4931,1,684966.0,684966.12,49,40000000,0,616.9239638017912,659.5128914350016,41.90041222,12.47283687,8,44.0,92.0,0.1115338802337646,20.0,0.14743,0.02028168,0.12,0.1115338802337646,0.030292657638430587,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,j_139169,6,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9863972794558912,0.7481481481481481,0.608,401408.0,0.0,0.0
